Name GeneNumber AllGenes_mean AllGenes_std AllGenes_min AllGenes_5pct AllGenes_25pct AllGenes_50pct AllGenes_75pct AllGenes_95pct AllGenes_max Class0_vs_Class1_mean Class0_vs_Class1_std Class0_vs_Class1_min Class0_vs_Class1_5pct Class0_vs_Class1_25pct Class0_vs_Class1_50pct Class0_vs_Class1_75pct Class0_vs_Class1_95pct Class0_vs_Class1_max Class0_vs_Class0_mean Class0_vs_Class0_std Class0_vs_Class0_min Class0_vs_Class0_5pct Class0_vs_Class0_25pct Class0_vs_Class0_50pct Class0_vs_Class0_75pct Class0_vs_Class0_95pct Class0_vs_Class0_max Class1_vs_Class1_mean Class1_vs_Class1_std Class1_vs_Class1_min Class1_vs_Class1_5pct Class1_vs_Class1_25pct Class1_vs_Class1_50pct Class1_vs_Class1_75pct Class1_vs_Class1_95pct Class1_vs_Class1_max diff50pct_Class1_vs_Class1-Class0_vs_Class0
go0000278_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 38 0.8008024637046077 0.180391538791168 0.2704527265382325 0.4195073378913846 0.7218314217604336 0.8779509079618998 0.9282818814336307 0.966751876912622 0.9910296422624028 0.798081979079907 0.18073135794632722 0.2704527265382325 0.4183207940448088 0.7140447115426446 0.8696951710038505 0.9264938861507374 0.9666816179988612 0.9910296422624028 0.8265625479281984 0.16881747319360405 0.3743609989747536 0.4300458401333527 0.8144387879540593 0.8868173028250709 0.9416513793412875 0.9688805347800211 0.9875394981737274 0.7807856247998303 0.18873157982049613 0.2901139771006049 0.4155341833889799 0.6704118491965492 0.8777214681012988 0.9225480817044932 0.9623499212186425 0.9744242267590936 -0.009095834723772067
go0000281_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 22 0.786825624062051 0.16923935841468046 0.2295194697190609 0.37598863184165454 0.7397394134884379 0.8319667000038894 0.9038631895653453 0.9571458549247416 0.9780809595300796 0.7689679597467249 0.17643315603445398 0.2295194697190609 0.3596680158010991 0.7319476025672893 0.8232082442513102 0.8934073489284001 0.951550057990901 0.9735193787876172 0.7386059365209122 0.1853334933268548 0.2774052706239492 0.36571299320472184 0.6945407333966516 0.8070347530441705 0.8602320406385243 0.9330461133414132 0.9752161473710472 0.8743321730969077 0.08711070474302914 0.627697053097638 0.6747336771272898 0.8527552134552239 0.8926419532465891 0.9338029954833148 0.9744415450589986 0.9780809595300796 0.08560720020241863
go0000282_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 28 0.7892708033023641 0.16375272800311597 0.21700382255599 0.4119186706000093 0.7182801381653902 0.8448492333081072 0.9085529793822924 0.9576739585449782 0.9817245584569776 0.794160886305825 0.16437074605200971 0.21700382255599 0.4156035635754356 0.7246793243831816 0.8431943192709705 0.9210315136677442 0.9613831414512395 0.9743195827790824 0.7651818939654121 0.1780764961722732 0.2189448804668993 0.37232310602432717 0.6596824745883915 0.8369534744753763 0.8945910209338729 0.9461783939131412 0.9709066991627194 0.8028272261703233 0.1457757609612871 0.3259322737641481 0.49943042862185816 0.7470047641223025 0.8503828381966428 0.9044543329639347 0.9540065976954066 0.9817245584569776 0.013429363721266574
go0000288_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 20 0.7899134536840708 0.21543828405177917 0.0451440239996074 0.29648070532016285 0.7180783861910309 0.8839048530808911 0.9212819742834298 0.9694460270247073 0.9817801630410044 0.7960694167000482 0.21802868714917958 0.0451440239996074 0.393105016941559 0.7540271244360208 0.8861768577521305 0.9218029102855292 0.9693292864113181 0.9817801630410044 0.759432267170529 0.2547048350258586 0.0807999825622875 0.24352168170896904 0.6337866456452593 0.8833114373146971 0.929348122845663 0.9622684282915362 0.9817414153203414 0.8067147223843302 0.16189812005369325 0.3520741127751063 0.44616046476066085 0.6971257364567084 0.8713522416614966 0.9074985065121778 0.9714255904454933 0.9791763417269416 -0.011959195653200472
go0000290_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 26 0.7262324142115442 0.2124542802475099 0.1092330153963154 0.2925486688298093 0.6429958645235159 0.7868124633556554 0.873885667810653 0.9663164938230943 0.995235810258906 0.7121666357829416 0.20782457352875824 0.110179761463411 0.30553401044276246 0.6189683522236648 0.7637631361090533 0.870678403116409 0.9604965614499563 0.9851857930348886 0.7978175114306455 0.16377979952656427 0.3101423669772998 0.4141229179868113 0.7784885932241226 0.8390353094872884 0.8922461672648541 0.9768556950521464 0.995235810258906 0.6851231702544156 0.24805319556260005 0.1092330153963154 0.14175049517981786 0.5465433875219536 0.7794731612172261 0.86862020133712 0.9637242096371441 0.9774125252776854 -0.05956214827006234
go0000398_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 98 0.7959133561754327 0.18105316783378642 0.0596874277301407 0.38810466511591046 0.7367329316417266 0.8584897165328773 0.9259516806049628 0.9669126612545181 0.9955519677978452 0.7943197066599755 0.17708691574947955 0.0823600455443852 0.397835397124038 0.7356876977370111 0.8540375313678233 0.924473164165705 0.9643916841589256 0.9955519677978452 0.7983067142484908 0.14965750626233787 0.1767597200946871 0.47583379489768035 0.7360813499194534 0.8387967719971638 0.9089863844774779 0.9572365060309311 0.9864029881465834 0.7967736991964326 0.21472926215554175 0.0596874277301407 0.289364497017057 0.7417850550199093 0.8837489421548153 0.9449582776276073 0.9726517610078949 0.9932240453426204 0.044952170157651405
go0000422_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 60 0.9400918264570223 0.03906900684561189 0.7121629151935348 0.8592295313122983 0.9267336820374215 0.9523130304352216 0.9671105441894878 0.9792439110860709 0.9888966594092984 0.9379857269241082 0.03879926336971747 0.7558643437491297 0.8575362434511569 0.9241807869815681 0.9500804669216082 0.9647898659191987 0.9776078572543604 0.9876860338284136 0.9394194941202322 0.04741613278380045 0.7121629151935348 0.8480386129611558 0.9262224946240126 0.9568088304926892 0.9736990127843288 0.9819863390168341 0.9888966594092984 0.9451216061032894 0.028635988017199347 0.8299476824917373 0.8872267638246184 0.9320414094916446 0.954021896242936 0.9663705420657291 0.9746956861519495 0.9822553367829796 -0.0027869342497531813
go0000425_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 54 0.8011325094754966 0.15726795945938102 0.240607887893604 0.4234066530149131 0.7427081990447224 0.8529624956513934 0.908760792245302 0.9588100472110503 0.9918788405614184 0.8019154012794659 0.15362906144671687 0.240607887893604 0.46155089695491147 0.7345668171739206 0.8549067078621442 0.9095960297422396 0.9570660854060151 0.9891584789162547 0.7735639320716479 0.19171013886461374 0.250767712802759 0.3157902417776563 0.6985178434961798 0.8440772014403563 0.9048459604024341 0.966483909619976 0.9918788405614184 0.8270750808249475 0.117344423988883 0.3324599220506012 0.6204879595848887 0.7750543803321601 0.8553398171384224 0.9092331795901076 0.9582437679392874 0.9838559184569696 0.011262615698066192
go0000447_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 86 0.7722837743431797 0.20315315103819778 0.0408068109289251 0.31945819922004154 0.6703600309403126 0.8468664086294673 0.9240142348140026 0.973780383268166 0.999999871690763 0.753918741192557 0.20364224863345307 0.0408068109289251 0.3076317782504667 0.6459454236280231 0.8255825120985137 0.905865270012363 0.965169324201149 0.9974688722422198 0.7363537851277333 0.22114272549972244 0.0414985105495935 0.25706038238325213 0.6184832382981102 0.814806302268367 0.9140438996638206 0.9667235473229304 0.999999871690763 0.8458183552479971 0.1610126708045549 0.1890972823157879 0.5028466764164706 0.80255427624799 0.9097584948559768 0.9531378739473646 0.9819619134108184 0.9984224287405614 0.09495219258760978
go0000462_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 92 0.8351320919471198 0.1643123686858988 0.0751987172679386 0.4470042714220871 0.8086627774131265 0.8863041095194621 0.9349689869637796 0.9742168524488861 0.9961920069338888 0.8150029640440385 0.1632988888564103 0.0783118569674243 0.4409321367283737 0.7877813790931957 0.8673496551676461 0.9142092787479563 0.9633507354865138 0.9947167480664612 0.786416200561885 0.20113180884033074 0.0751987172679386 0.34000444858863627 0.7280134429302842 0.862693728674915 0.920029170939002 0.969079313410851 0.9961920069338888 0.9250008670453205 0.05464027249196161 0.6319463588629354 0.8204287513474462 0.9024543901975077 0.9392472817207054 0.9637141534038014 0.9812799390856873 0.994705679340939 0.07655355304579037
