Name GeneNumber AllGenes_mean AllGenes_std AllGenes_min AllGenes_5pct AllGenes_25pct AllGenes_50pct AllGenes_75pct AllGenes_95pct AllGenes_max Class0_vs_Class1_mean Class0_vs_Class1_std Class0_vs_Class1_min Class0_vs_Class1_5pct Class0_vs_Class1_25pct Class0_vs_Class1_50pct Class0_vs_Class1_75pct Class0_vs_Class1_95pct Class0_vs_Class1_max Class0_vs_Class0_mean Class0_vs_Class0_std Class0_vs_Class0_min Class0_vs_Class0_5pct Class0_vs_Class0_25pct Class0_vs_Class0_50pct Class0_vs_Class0_75pct Class0_vs_Class0_95pct Class0_vs_Class0_max Class1_vs_Class1_mean Class1_vs_Class1_std Class1_vs_Class1_min Class1_vs_Class1_5pct Class1_vs_Class1_25pct Class1_vs_Class1_50pct Class1_vs_Class1_75pct Class1_vs_Class1_95pct Class1_vs_Class1_max diff50pct_Class1_vs_Class1-Class0_vs_Class0
go0000056_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 26 0.9309084635433094 0.04098013725278936 0.7164297813938919 0.8494811376474987 0.9131886866826244 0.9412091747367856 0.9601944925998136 0.9739137379794777 0.9851834067005704 0.9304959416101264 0.03747129130735444 0.7968475655437662 0.8558780433638212 0.9117696981679112 0.940237108707931 0.9586274848555438 0.9734551622244657 0.9816143939814947 0.909074878120457 0.050622267617154756 0.7164297813938919 0.8153538291605621 0.8902301824341466 0.9200175275032004 0.9459821334678917 0.9675471232841893 0.9708366235330654 0.9536358464880588 0.020828706882205818 0.8945824697245626 0.9129388561612053 0.9444492259043776 0.9571180497918379 0.9677073146004314 0.9812270938182951 0.9851834067005704 0.03710052228863747
go0000070_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 30 0.95184708161129 0.03406685045269487 0.7465566149259742 0.8831271746509564 0.9443707496146626 0.9630723896200536 0.9736834690503814 0.9810750422705278 0.989612880191924 0.949790230554276 0.03675437976399987 0.7465566149259742 0.8762362083189681 0.9436872766425932 0.9607312665963114 0.9717137072410846 0.9802968525152562 0.9895950401285616 0.9546175022162702 0.024848481003709674 0.8557094744618361 0.9107442109662971 0.9433158760316376 0.960156024812234 0.97320168054695 0.983701699827391 0.989612880191924 0.9534841989856253 0.03600574474378227 0.7874171354184915 0.8788967173570611 0.949056349169777 0.96816519625369 0.9748546731137429 0.9801827317817349 0.9824095530845712 0.008009171441455964
go0000077_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 28 0.9130768690877121 0.0480420055491348 0.6946945301450957 0.8204467207469207 0.8896627361131926 0.9279198372595192 0.9492294999429453 0.9643900711008492 0.9832501642274027 0.9124412781488851 0.045521512326896586 0.6946945301450957 0.8348180574825605 0.8896772863541753 0.920835735159595 0.9476416623715928 0.9633238405827099 0.9748562982842696 0.9160081818574328 0.05059631890600542 0.7056585255506999 0.8210804455454683 0.9014479868107872 0.932163223766111 0.9500508137618563 0.9628131581962318 0.9687315368403868 0.9115145214170038 0.05105185269443708 0.7635273363394436 0.8145116356772547 0.8726350951022286 0.9311162147800196 0.9488221977025768 0.9680963750122239 0.9832501642274027 -0.0010470089860914467
go0000082_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 68 0.9563274378216259 0.02938212431699259 0.7602001127464874 0.9023667846671923 0.9483327405104991 0.9638501073942272 0.9746014071218703 0.983292451071665 0.9919092981361682 0.9560805569019303 0.02885031181592735 0.7602001127464874 0.9043659605916878 0.9480612845588062 0.9635647467945624 0.9744543977386073 0.983233628689956 0.9916293762178474 0.9578979673951472 0.03676868802535305 0.7704916366404826 0.8741153042287947 0.9539435442103033 0.9707732548950184 0.9777788957160192 0.9847762683156196 0.9919092981361682 0.9552656325674775 0.020926348893494567 0.8434464275821546 0.9146694536696788 0.9446492777224476 0.95961553629206 0.9697772963633492 0.9810619091820474 0.9892020001491963 -0.011157718602958444
go0000086_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 52 0.958107078546934 0.023916027733227936 0.780892818244305 0.9129307032651409 0.9497995489021448 0.964379138971014 0.973707941494945 0.9818854607762608 0.9912741045507284 0.9580882306618828 0.022781926843504594 0.8400562568225857 0.9121933364866228 0.9487815823345259 0.9641389196036088 0.9738441605273673 0.981874812077043 0.9901953742231764 0.9524827731305857 0.031890811165310264 0.780892818244305 0.8840454762078934 0.9415894904598476 0.96052845661985 0.9756620334329592 0.9836247147950373 0.9912741045507284 0.9637705875641898 0.013299919647094129 0.8983645870860233 0.9371489009664934 0.956945470534448 0.9660900420422 0.973210311457521 0.9800726628058556 0.9878818261320704 0.005561585422349968
go0000122_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 256 0.9516323974914007 0.03372332360300362 0.6775845379259485 0.881819209521342 0.9410610904789467 0.9626360371798726 0.973781456825293 0.9827999575373924 0.9944373822870438 0.9514220260521884 0.03345058116112818 0.695378309014313 0.8808352606060907 0.9409005211039672 0.9622263596030214 0.9734320798450478 0.9826262783131038 0.9914670243872596 0.9487809066040767 0.03793728234868112 0.6775845379259485 0.8711155287927485 0.935619579966404 0.9612221557355971 0.9741643410449052 0.983872107194873 0.9944373822870438 0.9549079441931996 0.029215561005780873 0.7288378896640684 0.8939666393615046 0.9456268866126569 0.9643274886954827 0.9740938081577282 0.9821511908932804 0.992747097317224 0.003105332959885576
go0000183_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 44 0.9496929740075681 0.0400032097285391 0.7682348460523988 0.850385679260466 0.9426658376634672 0.9643442473638493 0.9748394326717053 0.9833786682655249 0.990909204682928 0.9494597882569475 0.038646951964417205 0.7682348460523988 0.8544001496078061 0.9408386847312216 0.9633691564438093 0.9745177729315952 0.9826473593754805 0.990706767668267 0.9410610907968273 0.05216282508381183 0.7917454120604962 0.8237356341369442 0.9284447625821428 0.964965358958516 0.9755239700933798 0.9845976995596871 0.9877793609016076 0.958813436886276 0.023642821584429704 0.8284879224746542 0.9093149387412915 0.9505408021687536 0.965127891866112 0.9747460598037426 0.9826003652840433 0.990909204682928 0.00016253290759604688
go0000184_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 22 0.9621682824019118 0.02485705671875702 0.8561345915619396 0.9012597830834365 0.9570135295868013 0.9706771862064506 0.9774260298959572 0.9857464328209469 0.9925914595871888 0.9622412083106854 0.02448614549795746 0.8561345915619396 0.9077970682303106 0.9567427513931268 0.970954945576672 0.9766765090687226 0.984315894356144 0.990845075553576 0.9603928596777042 0.02103736168104088 0.8844706531181692 0.9238983041195227 0.9569151552623565 0.9672156199438556 0.9744418154767172 0.9810321050889457 0.9850310802658324 0.9637832681268172 0.02916937171943265 0.8638385229057693 0.8944676480778804 0.9596231606560627 0.9739943233371876 0.9829315118735324 0.9896036288618353 0.9925914595871888 0.006778703393331975
go0000209_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 38 0.9467491938802973 0.054518318120268326 0.707521724714327 0.8073258919642747 0.9429067968571122 0.9680909470916754 0.9772611310394415 0.9839784996696267 0.9926628928592608 0.9460699168962271 0.051408454339649974 0.707521724714327 0.8127425810741027 0.9398546303967332 0.9653870790556104 0.9759774941843292 0.982481554980738 0.987459377043564 0.9217541973615793 0.07205294046487262 0.7157775687246544 0.7569885278068167 0.8975588036746276 0.9541214431505588 0.972619376046304 0.9824358047317105 0.9926628928592608 0.9731782195876079 0.012386252105906232 0.9215363077828276 0.9488095745441045 0.9693119178588852 0.9764383973993196 0.9817127229108153 0.9858590468052761 0.987921154443625 0.02231695424876079
go0000245_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 22 0.9702814022167073 0.02810379139146464 0.814625305100129 0.8922318494076791 0.970565923673379 0.9788367487836248 0.9851559312330733 0.9893025456621982 0.9934391820682849 0.9706136695195448 0.026021053736727518 0.871474420283903 0.901403583700008 0.9702313936695208 0.9786960291417972 0.9841368029901708 0.989894137448038 0.9909682438645172 0.9596826250459377 0.04007874640110041 0.814625305100129 0.8817702962856369 0.9571701719839756 0.9772901965745348 0.9855348878528567 0.9895437143967861 0.9934391820682849 0.9801491913212347 0.0062658698748008935 0.9643922262539056 0.9688782316148477 0.9754048061269631 0.9814978046049034 0.9857978688375322 0.9877848580415097 0.9888229213555366 0.004207608030368681
